Zane,Rodgers,male,14,3,14,83.0,"9 Railroad Lane, Oshkosh, WI 54901",junior
Zephr,Simmons,female,14,4,6,67.0,"688 Nichols Ave., North Augusta, SC 29841",sophomore
Craig,Moses,male,19,4,19,100.0,"7218 Grove Rd., Melbourne, FL 32904",senior
Tanek,Stephens,male,15,1,4,60.5,"167 Glen Eagles St., Merrimack, NH 03054",freshman
Jaquelyn,Gutierrez,female,14,3,10,87.1,"8799 Cottage Dr., Tuckerton, NJ 08087",junior
Lucas,Buchanan,male,15,3,8,83.8,"183 Orange St., Palm Bay, FL 32907",senior
Courtney,Preston,female,15,4,13,96.1,"614 South Marvon St., Stow, OH 44224",sophomore
Marny,Sandoval,female,17,2,8,76.4,"589 Ridge St., Erlanger, KY 41018",junior
Zelda,Casey,female,14,2,10,89.2,"47 Lawrence Ave., Indiana, PA 15701",senior
Steven,Turner,male,18,5,6,76.4,"14 South Race St., Midland, MI 48640",junior
Alma,Davis,female,16,3,7,72.8,"8552 South Mechanic St., Goshen, IN 46526",junior
Cameran,Potts,female,16,1,13,82.4,"90 Saxon Drive, Joliet, IL 60435",freshman
Caleb,Mcmahon,male,15,3,12,93.3,"4 South Rock Maple Ave., Kingsport, TN 37660",senior
Conan,Meadows,male,19,3,16,86.2,"443 S. Birchpond Court, Bethesda, MD 20814",sophomore
Audrey,Pruitt,female,17,4,8,69.3,"851 Madison St., Salt Lake City, UT 84119",junior
Astra,Bean,female,18,5,7,68.2,"9802 Bridgeton St., Montclair, NJ 07042",senior
Dara,Giles,female,15,4,17,88.4,"164 Shore Street, Wadsworth, OH 44281",junior
Sharon,Hart,female,19,2,14,96.3,"9770 Bank Drive, Saint Cloud, MN 56301",junior
Paul,Atkins,male,19,1,17,97.9,"766 Pacific Dr., Rapid City, SD 57701",junior
Wendy,Armstrong,female,14,5,11,88.1,"9177 S. 8th Avenue, Shelton, CT 06484",senior
Charles,Gray,male,14,3,7,79.1,"342 State Lane, Elkhart, IN 46514",freshman
Chancellor,Puckett,male,19,2,12,91.1,"45 Williams Rd., Fayetteville, NC 28303",freshman
Carter,Cross,male,14,4,12,92.4,"87 Williams St., Kent, OH 44240",junior
Stephanie,Douglas,female,18,4,18,100.0,"23 Yukon Court, Pickerington, OH 43147",freshman
Lesley,Valentine,female,19,2,13,94.8,"49 Alderwood Street, Kaukauna, WI 54130",freshman
Mufutau,Beck,male,18,5,12,82.9,"673 Mulberry Lane, Bloomington, IN 47401",senior
Talon,Watkins,male,17,5,7,71.2,"9622 Lafayette Court, Hopkinsville, KY 42240",freshman
Ignacia,Prince,female,17,2,11,86.1,"9706 Division St., Minot, ND 58701",freshman
Seth,Cannon,male,16,1,19,100.0,"405 Golf St., Rome, NY 13440",junior
Flavia,Lane,female,15,4,12,77.0,"679 Lookout St., Newburgh, NY 12550",sophomore
Kenyon,Acosta,male,16,1,16,93.1,"6 Marconi St., Frederick, MD 21701",junior
Inga,Ellison,female,19,5,13,93.9,"83 NE. Temple Rd., Frankfort, KY 40601",sophomore
Lyle,Higgins,male,16,2,11,89.7,"7586 Rose Ave., Hamtramck, MI 48212",senior
Carson,Mack,male,16,5,19,94.9,"881 Lake St., Marshfield, WI 54449",junior
Ava,Pope,female,16,3,17,93.0,"942 South Howard St., Paterson, NJ 07501",freshman
Wang,Sellers,male,15,4,13,77.3,"852 Canterbury Street, Fair Lawn, NJ 07410",senior
Steven,Graham,male,19,4,17,95.1,"90 Grove St., Camas, WA 98607",freshman
Lee,Barber,male,15,2,2,62.3,"449 Pearl Street, Largo, FL 33771",senior
Latifah,Higgins,female,17,4,9,78.6,"421 Amherst Street, Libertyville, IL 60048",sophomore
Gavin,Bryan,male,18,3,13,80.1,"711 Clinton Ave., Atwater, CA 95301",sophomore
Indira,Briggs,female,17,4,9,72.3,"9245 West Avenue, Albany, NY 12203",junior
Ori,Massey,female,16,3,11,89.5,"8990 Heritage St., Jackson Heights, NY 11372",freshman
Mona,Gilliam,female,17,0,11,89.5,"8436 South Temple St., Natick, MA 01760",senior
Brett,Hopper,male,19,2,13,92.3,"777 Temple Lane, Schaumburg, IL 60193",sophomore
Francesca,Ratliff,female,14,1,13,79.2,"224 North Street, Savannah, GA 31404",junior
Phyllis,Woods,female,17,4,7,71.9,"9609 Griffin St., Westland, MI 48185",junior
Dora,Scott,female,19,4,7,80.1,"9995 Glenholme St., Upper Marlboro, MD 20772",freshman
Bo,Thompson,female,17,2,13,94.6,"141 Rock Maple Court, Hempstead, NY 11550",sophomore
Sonia,Mccall,female,16,5,17,100.0,"904 Pheasant Street, Fitchburg, MA 01420",senior
Petra,Burton,female,18,5,7,81.2,"7 Walnut Ave., Zanesville, OH 43701",sophomore
Karina,Chase,female,15,2,11,88.9,"7062 Glendale Dr., Statesville, NC 28625",junior
Brielle,Sharpe,female,17,4,16,95.9,"9837 Cottage Dr., Athens, GA 30605",freshman
Tamekah,Skinner,female,17,4,11,85.4,"2 E. Creekside Ave., Endicott, NY 13760",sophomore
Kyra,Conley,female,14,1,6,70.8,"26 Smith Store Ave., Hope Mills, NC 28348",sophomore
Nichole,Blake,female,14,3,6,70.4,"9704 Harvey Street, Bel Air, MD 21014",freshman
Joseph,Nielsen,male,17,1,16,89.2,"46 Leeton Ridge Dr., Asheboro, NC 27205",freshman
Cheryl,Henderson,female,15,3,14,88.9,"3 Mammoth Rd., Oak Park, MI 48237",senior
Eugenia,Barton,female,15,2,8,68.1,"194 North Jockey Hollow St., Massillon, OH 44646",junior
Scarlet,Woods,female,17,2,7,76.5,"86 Lakewood St., Durham, NC 27703",junior
Daryl,Harper,female,16,1,10,88.0,"25 Fawn St., Upland, CA 91784",sophomore
Ebony,Salinas,female,19,5,5,81.6,"8229 Sycamore Street, Hattiesburg, MS 39401",sophomore
Harper,Kelly,male,16,5,5,67.6,"145 North High Point Lane, Lewiston, ME 04240",sophomore
Cadman,Cardenas,male,17,4,10,84.7,"51 Wilson Street, Ravenna, OH 44266",freshman
Briar,Harper,female,16,4,15,87.9,"74 Belmont Court, Norwalk, CT 06851",freshman
Martena,Hogan,female,15,3,10,82.2,"79 N. Park Lane, Sulphur, LA 70663",sophomore
Elaine,Ramos,female,14,4,11,84.9,"9309 Miles Circle, Middle River, MD 21220",junior
Chantale,Bass,female,15,5,9,90.5,"894 Garden Lane, Ormond Beach, FL 32174",sophomore
Dexter,Bell,male,19,3,10,69.9,"212 Valley Drive, Royersford, PA 19468",sophomore
Aurelia,Carson,female,19,4,12,81.3,"44 Bank St., Chippewa Falls, WI 54729",sophomore
William,Evans,male,17,1,6,75.7,"25 Cambridge St., Miamisburg, OH 45342",sophomore
Hiram,Valentine,male,18,3,17,93.1,"1 West Sage Road, Buford, GA 30518",freshman
Lisandra,Haynes,female,16,5,18,97.4,"9119 Bridgeton Lane, Reisterstown, MD 21136",senior
Rogan,Cole,male,19,4,9,83.4,"93 Baker Lane, Everett, MA 02149",freshman
Wendy,Hawkins,female,15,4,4,69.5,"31 Annadale Street, Chandler, AZ 85224",freshman
Rose,Lloyd,female,14,2,7,69.1,"8678 West Silver Spear Ave., Elmont, NY 11003",sophomore
Hedy,Michael,female,15,5,7,81.3,"348 E. St Margarets Avenue, Harrisburg, PA 17109",sophomore
Zahir,Ward,male,18,1,13,86.0,"1 Mayfair St., Indiana, PA 15701",freshman
Kato,Webster,male,17,4,10,72.6,"59 Marlborough Street, Mableton, GA 30126",junior
Vielka,Greer,female,15,2,12,74.5,"105 Union St., New Port Richey, FL 34653",sophomore
Russell,Mays,male,16,3,10,78.9,"14 S. James St., Hopkins, MN 55343",freshman
Maggy,Benton,female,18,5,16,91.1,"38 Country St., Goshen, IN 46526",junior
Yvonne,Osborn,female,15,2,12,81.4,"7124 E. Lafayette St., Pittsford, NY 14534",freshman
Ashton,Ashley,male,15,1,8,75.8,"150 Bank Lane, Herndon, VA 20170",sophomore
Preston,Hebert,male,16,5,13,89.0,"7612 Locust Street, High Point, NC 27265",senior
Clio,Perry,female,17,2,10,85.1,"7687 Mill Pond Dr., Scotch Plains, NJ 07076",senior
Marshall,Sexton,male,18,1,3,62.6,"311 Taylor Drive, Flemington, NJ 08822",freshman
Lane,Keith,male,16,1,8,79.9,"8853 Stonybrook Road, Selden, NY 11784",freshman
Laura,Buckner,female,14,1,5,69.2,"823 Gartner Dr., Southfield, MI 48076",sophomore
Athena,Harvey,female,19,5,20,100.0,"137 Cedar Swamp Street, Laurel, MD 20707",senior
Dorian,Cantu,male,18,3,8,83.7,"828 Magnolia St., Maineville, OH 45039",junior
Ginger,Mcfadden,female,19,1,4,72.2,"7856 Harvard Lane, Forney, TX 75126",sophomore
Iona,Davis,female,19,3,11,80.3,"5 Blackburn Court, Suwanee, GA 30024",sophomore
Arsenio,Frank,male,14,3,8,81.5,"604 Olive Rd., Monroe Township, NJ 08831",freshman
Evelyn,Crawford,female,17,4,11,81.2,"8518 William Street, Sterling, VA 20164",sophomore
Ainsley,Small,female,19,5,12,94.4,"31 Bear Hill Lane, Kennewick, WA 99337",junior
Hamilton,Green,male,14,1,14,80.2,"462 3rd Dr., Far Rockaway, NY 11691",freshman
Chanda,Roth,female,17,3,11,92.0,"35 E. Boston Dr., Nampa, ID 83651",sophomore
Hayley,Aguirre,female,19,4,14,85.8,"140 Trout Rd., Waterloo, IA 50701",sophomore
Christen,Miles,female,16,3,6,78.5,"860 E. Strawberry St., Chevy Chase, MD 20815",senior
Dawn,Phelps,female,15,3,8,73.2,"56 Vale Street, Clinton Township, MI 48035",freshman
Summer,Parker,female,15,2,18,99.1,"667 Cross St., Miami, FL 33125",sophomore
Melissa,Clay,female,17,5,13,93.9,"563 4th Rd., Ashburn, VA 20147",sophomore
Claire,Schmidt,female,19,1,17,85.2,"64 N. Myrtle Street, Marlborough, MA 01752",junior
Ursula,Pruitt,female,17,4,10,84.5,"9691 E. Mammoth Avenue, Racine, WI 53402",junior
Blaze,Chang,male,18,1,17,92.8,"8822 West Valley St., Saint Petersburg, FL 33702",junior
Hiram,Warren,male,15,2,18,86.2,"7810 Fieldstone Circle, Spring Valley, NY 10977",sophomore
Keegan,Rasmussen,male,19,4,3,43.0,"876 East Pilgrim Street, Chelmsford, MA 01824",freshman
Wyatt,Pate,male,19,2,5,72.3,"130 Taylor Avenue, Bedford, OH 44146",senior
Keegan,Flores,male,18,4,4,66.7,"987 West Valley Farms Ave., Montgomery Village, MD 20886",freshman
Rudyard,Shields,male,18,3,8,85.7,"26 Golden Star St., New Brunswick, NJ 08901",junior
Daphne,Hess,female,15,5,9,85.1,"99 Canterbury Court, Roswell, GA 30075",junior
Imogene,Berger,female,19,4,10,81.3,"669 Pennington Street, Billerica, MA 01821",freshman
Ursula,York,female,16,2,13,86.7,"866 Circle Ave., Deland, FL 32720",freshman
Fitzgerald,Barry,male,15,2,10,69.6,"836 N. Miles St., Oak Park, MI 48237",senior
Dai,Santiago,female,19,1,12,85.5,"18 Littleton Street, Wappingers Falls, NY 12590",senior
Mari,Britt,female,15,5,8,81.8,"16 Pennington Street, Westford, MA 01886",sophomore
Sylvester,Boyd,male,19,5,6,78.4,"371 Plymouth Road, Matthews, NC 28104",freshman
Benjamin,Trujillo,male,17,1,14,94.2,"919B Brickyard Dr., Lockport, NY 14094",senior
Drew,Crosby,male,17,4,9,88.2,"35C North Wrangler Ave., Selden, NY 11784",junior
Fleur,Pearson,female,14,3,10,84.8,"8229 Glen Creek St., Hobart, IN 46342",senior
Darius,Lang,male,17,4,11,85.9,"9390 Tallwood Court, Mooresville, NC 28115",senior
Cedric,Harrell,male,18,3,8,72.7,"949 Arcadia Street, Kent, OH 44240",freshman
Lydia,Benjamin,female,19,1,14,86.4,"626 Griffin Ave., Greensboro, NC 27405",freshman
Keelie,Graham,female,18,5,6,74.5,"22 Riverside Dr., Patchogue, NY 11772",sophomore
Maxwell,Pacheco,male,15,3,9,85.9,"166 Liberty Lane, New Baltimore, MI 48047",junior
Lysandra,Moore,female,18,4,15,91.7,"7444 Front Ave., Lake Villa, IL 60046",senior
Iona,Jones,female,19,5,6,79.2,"69 Green Ave., Orchard Park, NY 14127",senior
Harriet,Paul,female,14,3,14,89.5,"8012 Gartner St., Moorhead, MN 56560",sophomore
Gretchen,Cruz,female,16,3,9,79.4,"40 Carson Ave., Butte, MT 59701",junior
Hunter,Tanner,male,17,4,18,89.9,"71 Rockland Street, Upland, CA 91784",junior
Lester,George,male,16,5,16,100.0,"7375 Rocky River Street, Riverside, NJ 08075",freshman
Upton,Noble,male,16,4,14,84.4,"34 Sunnyslope Ave., Maplewood, NJ 07040",freshman
Ralph,Douglas,male,19,3,10,72.2,"9302 East Kent St., Potomac, MD 20854",senior
Susan,Hahn,female,18,3,8,77.7,"7018 Thatcher Ave., Burke, VA 22015",freshman
Hanna,Mooney,female,19,2,10,88.8,"8293 SW. Cedar Swamp Lane, Union, NJ 07083",sophomore
Xena,Finley,female,19,1,11,79.2,"20 Griffin Street, Hillsborough, NJ 08844",freshman
Fulton,Roman,male,14,5,13,96.4,"698 Wagon Drive, Mahwah, NJ 07430",freshman
Basil,Gilbert,male,14,4,10,78.1,"757 Jockey Hollow Drive, Pelham, AL 35124",junior
Cheyenne,Walsh,female,15,0,10,74.6,"79 E. 2nd St., Hollis, NY 11423",sophomore
Sawyer,Mathis,male,18,5,10,89.6,"457 Wellington Drive, Cranston, RI 02920",sophomore
William,Hatfield,male,16,5,13,89.2,"576 E. Shirley Rd., Paramus, NJ 07652",freshman
Anthony,Blake,male,14,5,14,96.6,"2 School St., Greenville, NC 27834",freshman
Laurel,Byers,female,15,2,11,77.3,"737 Wood Court, Glastonbury, CT 06033",sophomore
Irene,Vinson,female,15,3,8,79.4,"752 Summerhouse Rd., Barrington, IL 60010",sophomore
Thaddeus,Kirby,male,14,1,15,98.9,"833 Taylor Dr., Newington, CT 06111",junior
Alfreda,Dillard,female,19,2,6,72.1,"49 Shady St., Hialeah, FL 33010",senior
Alec,Sheppard,male,16,4,13,88.3,"92 Courtland Court, Clover, SC 29710",freshman
Hoyt,Bradford,male,19,4,4,75.8,"3 Bayberry Avenue, Vernon Rockville, CT 06066",junior
Dolan,Oneill,male,15,3,14,95.3,"8232 Albany Street, Oconomowoc, WI 53066",junior
Blaine,Kirkland,female,17,5,15,89.6,"33 East Devon Street, Merrimack, NH 03054",freshman
Caryn,Cherry,female,15,3,14,80.8,"126 E. Maple Lane, Saint Joseph, MI 49085",junior
Tanisha,Contreras,female,14,5,5,75.1,"7732 Fairview Ave., Caldwell, NJ 07006",senior
Burton,Bender,male,19,5,11,80.3,"78 Beach Drive, Sarasota, FL 34231",junior
Noah,Keith,male,14,2,9,81.0,"7325 Hill St., Arlington Heights, IL 60004",senior
Madaline,Hyde,female,14,1,14,92.0,"8676 Depot Street, Lakewood, NJ 08701",senior
Cassidy,Whitley,female,18,4,20,100.0,"425 Taylor St., Winter Haven, FL 33880",senior
Cathleen,Robles,female,14,3,12,78.3,"908 Mayflower St., Pleasanton, CA 94566",sophomore
Desiree,Simon,female,14,2,11,79.2,"8633 Cherry Hill Lane, Shakopee, MN 55379",senior
Bruno,Caldwell,male,16,1,16,99.9,"23 Somerset Drive, Gibsonia, PA 15044",sophomore
Laurel,Brennan,female,17,1,7,75.2,"14 Sleepy Hollow Street, Sevierville, TN 37876",senior
Bethany,Mays,female,17,3,18,93.2,"91 Van Dyke Road, Phillipsburg, NJ 08865",sophomore
Cora,Emerson,female,16,4,17,99.9,"59 Summerhouse Dr., Cartersville, GA 30120",senior
Giacomo,Harvey,male,17,3,7,71.2,"216 Oak Ave., Woodstock, GA 30188",freshman
Clare,Fitzpatrick,female,14,4,19,94.2,"7551 Beech St., Rockledge, FL 32955",senior
Steven,Frank,male,18,2,10,85.7,"3 Buckingham St., Hyde Park, MA 02136",junior
Brianna,Martinez,female,18,2,15,86.8,"478 Linden Lane, Ann Arbor, MI 48103",junior
Frances,Frost,female,17,1,16,83.0,"9271 Ramblewood Avenue, Petersburg, VA 23803",freshman
Amela,Kennedy,female,17,4,10,72.1,"8621 West Marshall St., Hightstown, NJ 08520",senior
Libby,Pickett,female,17,2,13,84.1,"7329 Garden Dr., Crown Point, IN 46307",junior
Uma,Pugh,female,16,1,5,67.3,"8629 Fremont St., Ashland, OH 44805",junior
Jacob,Lindsey,male,16,4,11,88.1,"35 Old Young Court, Garden City, NY 11530",sophomore
Nyssa,Rhodes,female,17,4,5,64.9,"650 Third St., Chicago Heights, IL 60411",junior
Tate,Moreno,male,16,1,16,87.6,"664 Anderson Street, Sandusky, OH 44870",sophomore
Laura,Jacobs,female,18,5,5,67.6,"666 West Ave., Nanuet, NY 10954",junior
Kareem,Walters,male,16,2,14,83.1,"117 Vermont Ave., Rapid City, SD 57701",senior
Dexter,Horn,male,16,2,10,88.8,"9761 Hudson Street, Buffalo Grove, IL 60089",junior
Kibo,Howard,male,19,2,15,83.2,"8497 Pumpkin Hill Street, Jacksonville, NC 28540",sophomore
Madaline,Mcmillan,female,14,4,8,82.5,"99 Wall Drive, Beloit, WI 53511",sophomore
May,Duran,female,19,1,18,100.0,"9680 Summit St., Ellenwood, GA 30294",junior
Shad,Avila,male,19,2,18,86.5,"7930 Cambridge Street, Voorhees, NJ 08043",junior
Rana,Luna,female,18,1,12,91.8,"80 West Mechanic St., Dover, NH 03820",freshman
Tobias,Delaney,male,17,3,10,76.2,"85 Temple Street, Philadelphia, PA 19111",junior
Erica,Barker,female,16,3,11,83.0,"67 Ridgewood St., Rego Park, NY 11374",sophomore
Bruce,Noel,male,17,1,11,89.7,"793 Summit Drive, Dubuque, IA 52001",senior
Bo,Greene,female,18,2,4,75.3,"381 Lancaster Rd., Torrington, CT 06790",freshman
Lucius,Vang,male,15,3,10,80.6,"8502 East Lancaster Rd., Crystal Lake, IL 60014",junior
Lee,Gallagher,female,19,1,16,98.3,"95 Applegate Drive, Lansdowne, PA 19050",junior
Matthew,Greer,male,17,4,10,88.2,"6 Depot Street, Lynn, MA 01902",freshman
Mari,Holt,female,16,2,11,76.1,"62 Green Hill St., Oconomowoc, WI 53066",freshman
Plato,Holcomb,male,16,1,7,76.1,"664 Peninsula Court, Great Falls, MT 59404",senior
Constance,Morrow,female,19,2,17,100.0,"8093 N. Harrison Ave., Wadsworth, OH 44281",senior
Castor,Bryant,male,14,3,14,91.1,"7 San Carlos Rd., Grand Blanc, MI 48439",sophomore
Solomon,Hayden,male,16,1,13,83.3,"429 Rockwell Drive, Davenport, IA 52804",junior
Calvin,Chapman,male,15,2,8,67.6,"1 S. Longfellow Rd., Medford, MA 02155",senior
Linda,Arnold,female,16,5,8,82.0,"54 Hill Field Lane, Lebanon, PA 17042",senior
May,Sandoval,female,16,4,7,79.5,"62 N. Durham St., Palatine, IL 60067",junior
Tobias,Erickson,male,14,5,3,73.8,"8596 Kent Lane, Hillsboro, OR 97124",freshman
Dexter,Stark,male,18,2,14,88.3,"7063 Paris Hill Lane, Green Cove Springs, FL 32043",freshman
Amos,Reed,male,17,1,13,95.0,"678 Homestead St., Greenville, NC 27834",freshman
Nichole,Knox,female,16,3,14,84.3,"868 Canal St., Baldwinsville, NY 13027",junior
Amber,Morton,female,18,2,11,77.8,"8 West Green Hill St., New Port Richey, FL 34653",senior
Bruno,Noel,male,16,2,13,89.8,"687 Carpenter Avenue, Franklin Square, NY 11010",sophomore
Isaiah,Harrington,male,17,1,4,58.9,"47 Mill Pond St., Haines City, FL 33844",freshman
Samuel,Spence,male,17,2,13,86.5,"654 Water Ave., Middletown, CT 06457",sophomore
Dominic,Martin,male,17,1,20,92.9,"58 Rocky River Ave., Fond Du Lac, WI 54935",senior
Clark,Baker,male,16,5,18,100.0,"9895 Beach Drive, Elizabeth City, NC 27909",freshman
Destiny,Guerra,female,17,5,16,100.0,"96 W. Pennington Lane, Mc Lean, VA 22101",senior
Giacomo,Conley,male,17,3,18,92.1,"931 Dunbar Ave., Parlin, NJ 08859",freshman
Hamish,Cherry,male,17,5,13,86.0,"17 Myers Street, Mechanicsville, VA 23111",sophomore
Leigh,Short,female,18,5,11,80.1,"9762 St Paul Avenue, Pittsford, NY 14534",junior
Kylan,Burgess,female,18,5,4,74.0,"72 Smith Store Dr., Point Pleasant Beach, NJ 08742",junior
Malcolm,White,male,16,2,5,62.6,"930 Helen Street, Lenoir, NC 28645",senior
Dai,Powell,female,17,4,16,99.0,"7718 Tunnel Avenue, Oshkosh, WI 54901",senior
Maisie,Barton,female,16,2,13,81.4,"9042 East Canal St., Pensacola, FL 32503",sophomore
Jillian,Reynolds,female,18,2,7,66.6,"8362 Roehampton Drive, Mundelein, IL 60060",senior
Garth,Battle,male,16,4,12,81.1,"435 Cedar Street, West Orange, NJ 07052",freshman
Charissa,Waters,female,15,4,9,86.2,"8200 Court St., Memphis, TN 38106",freshman
Morgan,Dejesus,female,14,2,12,85.2,"6 E. Prairie Dr., Manchester, NH 03102",sophomore
Tobias,Newton,male,18,2,13,87.1,"9173 Leatherwood St., Erie, PA 16506",sophomore
Phelan,Mathis,male,19,3,14,87.4,"52 Bear Hill St., Upland, CA 91784",freshman
Keaton,Heath,male,17,5,6,73.9,"17 Brickyard Dr., Boston, MA 02127",freshman
Victoria,Rojas,female,18,2,9,80.4,"420 San Carlos Drive, Chatsworth, GA 30705",senior
August,Bass,male,18,1,14,80.2,"120 Longbranch St., Port Huron, MI 48060",sophomore
Laurel,Bowman,female,19,5,10,91.0,"7133 South Drive, Lawndale, CA 90260",sophomore
Cameron,Marks,female,18,3,6,76.5,"962 Hawthorne Street, Indiana, PA 15701",freshman
Nolan,Doyle,male,19,3,10,86.6,"9466 Creek Court, Ridgefield, CT 06877",freshman
Dolan,Guy,male,15,4,13,95.8,"920 Snake Hill Street, Buffalo Grove, IL 60089",junior
Zenia,Rhodes,female,16,5,11,92.0,"67 Goldfield Ave., Teaneck, NJ 07666",junior
Mia,Goodman,female,19,4,4,65.8,"656 Bridge Rd., Portland, ME 04103",senior
Mona,Hull,female,16,3,10,73.6,"7730 Wall Street, Longview, TX 75604",freshman
Hayley,Davis,female,17,3,15,96.0,"9930 Sierra Lane, Batavia, OH 45103",sophomore
Alexandra,Bowen,female,18,4,15,98.2,"385 Heritage Street, Buffalo Grove, IL 60089",sophomore
Ria,Cannon,female,14,5,16,100.0,"9095 Bow Ridge Street, Ashburn, VA 20147",freshman
Tara,Gilliam,female,16,2,5,63.4,"240 Beaver Ridge Drive, Duluth, GA 30096",senior
Hadley,Faulkner,female,18,3,11,83.5,"540 Harvard St., Sulphur, LA 70663",freshman
Mohammad,Middleton,male,19,4,12,87.2,"9644 2nd Drive, Fredericksburg, VA 22405",junior
Barrett,Randall,male,18,1,14,88.6,"1 Sulphur Springs St., Springboro, OH 45066",sophomore
Lester,Mendoza,male,18,1,7,62.7,"7039 Depot Road, Massillon, OH 44646",sophomore
Myles,Farmer,male,19,2,19,100.0,"8312 South Monroe Street, Drexel Hill, PA 19026",freshman
Katelyn,Galloway,female,17,1,13,82.1,"684 Hudson Dr., Monroeville, PA 15146",freshman
Vivien,Henderson,female,17,3,12,87.9,"96 Lancaster Ave., Hoffman Estates, IL 60169",freshman
Nina,Salazar,female,17,4,14,92.4,"72 Beaver Ridge Drive, Chatsworth, GA 30705",senior
Hillary,Joyner,female,15,3,10,75.2,"7917 W. Gulf Rd., Murrells Inlet, SC 29576",freshman
Samson,Spears,male,19,3,10,80.4,"473 E. Randall Mill Rd., Levittown, NY 11756",junior
Xerxes,Mooney,female,17,1,2,70.4,"974 Theatre Dr., Arvada, CO 80003",sophomore
Porter,Rowland,male,19,2,5,61.2,"710 Prospect St., Saint Johns, FL 32259",freshman
Ann,Medina,female,15,4,17,92.3,"97 Briarwood St., Merrimack, NH 03054",junior
Bryar,Wiggins,female,17,4,6,73.3,"7153 Chestnut St., Fond Du Lac, WI 54935",sophomore
Thane,Yates,male,16,3,8,76.8,"570 Stillwater St., Butte, MT 59701",freshman
Yoko,Hurley,female,15,4,12,84.2,"422 Joy Ridge St., Bay City, MI 48706",junior
Perry,Hudson,male,18,3,10,71.8,"7006 East Green Hill Rd., Shakopee, MN 55379",senior
Adam,Gordon,male,14,2,5,70.1,"91 W. Middle River Drive, Andover, MA 01810",junior
Clare,Clarke,female,19,3,8,74.0,"7355 Woodsman Ave., Auburndale, FL 33823",senior
Evangeline,Haley,female,16,5,12,94.3,"951 Valley Farms Street, Marshalltown, IA 50158",sophomore
Eric,Palmer,male,15,4,10,90.9,"777 Branch St., North Bergen, NJ 07047",freshman
Sloane,Gill,female,18,1,18,96.5,"5 Spruce Street, Wake Forest, NC 27587",sophomore
Knox,Kane,male,15,4,18,100.0,"578 Marconi St., Hudson, NH 03051",freshman
Simon,Carson,male,19,4,3,68.8,"339 Green Lake Ave., Fenton, MI 48430",senior
Gareth,Heath,male,18,1,15,80.8,"74 Lantern St., Fayetteville, NC 28303",junior
Linda,Conner,female,16,3,12,86.3,"91 Addison Ave., Vicksburg, MS 39180",junior
Arsenio,Mcleod,male,17,3,5,64.0,"183 Old Fairway Road, Snellville, GA 30039",senior
Debra,Graham,female,19,5,8,74.7,"1 Grandrose Street, Lakewood, NJ 08701",senior
Andrew,Wooten,male,16,3,12,77.6,"264 Andover St., Painesville, OH 44077",sophomore
Nasim,Stuart,male,17,1,11,72.4,"466 Boston Drive, West Chester, PA 19380",freshman
Tiger,Merritt,male,16,2,14,85.3,"9914 Meadowbrook St., Roy, UT 84067",junior
Forrest,Valentine,male,18,1,6,65.9,"17 Wild Horse Street, Mcminnville, TN 37110",junior
Reese,Mitchell,male,16,4,17,92.2,"422 Jones Street, Madison, AL 35758",freshman
Abraham,Kent,male,19,2,5,62.6,"490 8th Ave., Pompano Beach, FL 33060",freshman
Malcolm,Beach,male,18,4,14,99.2,"8933 Canal Dr., Tualatin, OR 97062",freshman
Herman,Landry,male,15,2,3,65.9,"352 Summerhouse Ave., Schaumburg, IL 60193",senior
Jayme,Cantu,female,16,3,6,65.1,"67 Academy St., Hallandale, FL 33009",sophomore
Duncan,Noel,male,16,5,9,84.1,"9290 Lake Lane, Dunedin, FL 34698",freshman
Quamar,Spears,male,16,4,7,74.2,"887 53rd Ave., Attleboro, MA 02703",junior
Mara,Hendrix,female,19,1,9,73.0,"8779 E. Bellevue St., Bismarck, ND 58501",freshman
Brian,Hale,male,14,5,17,97.8,"83 Fremont Court, Manchester, NH 03102",junior
Nerea,Daugherty,female,15,2,15,90.1,"8015 Mechanic Dr., Apopka, FL 32703",freshman
India,Foreman,female,19,4,10,80.1,"68 Applegate St., Glen Allen, VA 23059",freshman
Tara,Copeland,female,16,2,15,84.2,"682 Paris Hill Rd., Mchenry, IL 60050",sophomore
Guinevere,Barnett,female,17,1,20,92.2,"648 NE. Acacia Ave., Collierville, TN 38017",junior
Alexander,Riley,male,15,3,10,82.8,"113 Cherry Street, Fishers, IN 46037",junior
Logan,Kirby,male,16,1,6,73.1,"7709 Indian Summer Road, Fort Worth, TX 76110",freshman
Ariana,Glass,female,19,5,11,90.8,"452 Thorne St., Valparaiso, IN 46383",junior
Rhea,Cantrell,female,19,4,12,81.3,"620 Division Circle, Englishtown, NJ 07726",sophomore
Quon,Brewer,female,14,3,9,79.2,"66 Strawberry Court, Youngstown, OH 44512",senior
Sonya,Jordan,female,19,4,8,80.3,"50 Thatcher Ave., East Haven, CT 06512",freshman
Reece,Lott,male,17,3,11,76.1,"8969 Marconi St., Macomb, MI 48042",senior
Slade,Lucas,male,18,1,14,89.5,"137 Brewery Dr., Mountain View, CA 94043",freshman
Kelly,Kent,female,15,1,15,92.4,"635 Cherry Hill Rd., Jackson Heights, NY 11372",junior
Hayes,Ware,male,16,1,17,84.9,"4 Edgewater Dr., Minneapolis, MN 55406",senior
